maXa,tenXa,maHuyen,tenHuyen,maTinh,tenTinh
7110539,Xã hiếu Liêm (Hết hiệu lực),71105,Thành phố Tân Uyên,711,Bình Dương
7110537,Xã Đất Cuốc (Hết hiệu lực),71105,Thành phố Tân Uyên,711,Bình Dương
7110321,Phường Chánh Phú Hòa,71103,Thị Xã  Bến Cát,711,Bình Dương
7110327,Phường Hòa Lợi,71103,Thị Xã  Bến Cát,711,Bình Dương
7110311,Phường Mỹ Phước,71103,Thị Xã  Bến Cát,711,Bình Dương
7110307,Phường Thới Hòa,71103,Thị Xã  Bến Cát,711,Bình Dương
7110329,Phường Tân Định,71103,Thị Xã  Bến Cát,711,Bình Dương
7110325,Xã An Tây,71103,Thị Xã  Bến Cát,711,Bình Dương
7110323,Xã An Điền,71103,Thị Xã  Bến Cát,711,Bình Dương
7110301,Xã Cây Trường(Hết Hiệu Lực),71103,Thị Xã  Bến Cát,711,Bình Dương
7110319,Xã Hưng Hòa(Hết Hiệu Lực),71103,Thị Xã  Bến Cát,711,Bình Dương
7110305,Xã Lai Hưng(Hết Hiệu Lực),71103,Thị Xã  Bến Cát,711,Bình Dương
7110303,Xã Lai Uyên(Hết Hiệu Lực),71103,Thị Xã  Bến Cát,711,Bình Dương
7110317,Xã Long Nguyên(Hết Hiệu Lực),71103,Thị Xã  Bến Cát,711,Bình Dương
7110309,Xã Phú An,71103,Thị Xã  Bến Cát,711,Bình Dương
7110313,Xã Trừ Văn Thố(Hết Hiệu Lực),71103,Thị Xã  Bến Cát,711,Bình Dương
7110315,Xã Tân Hưng(Hết Hiệu Lực),71103,Thị Xã  Bến Cát,711,Bình Dương
7071519,Xã Bình Sơn,70715,Huyện Bù Gia Mập,707,Bình Phước
7071505,Xã Bình Thắng,70715,Huyện Bù Gia Mập,707,Bình Phước
7071531,Xã Bình Tân,70715,Huyện Bù Gia Mập,707,Bình Phước
7071511,Xã Bù Gia Mập,70715,Huyện Bù Gia Mập,707,Bình Phước
7071523,Xã Bù Nho,70715,Huyện Bù Gia Mập,707,Bình Phước
7071517,Xã Long Bình,70715,Huyện Bù Gia Mập,707,Bình Phước
7071503,Xã Long Hà,70715,Huyện Bù Gia Mập,707,Bình Phước
7071507,Xã Long Hưng,70715,Huyện Bù Gia Mập,707,Bình Phước
7071509,Xã Long Tân,70715,Huyện Bù Gia Mập,707,Bình Phước
7071529,Xã Phú Nghĩa,70715,Huyện Bù Gia Mập,707,Bình Phước
7071527,Xã Phú Riềng,70715,Huyện Bù Gia Mập,707,Bình Phước
7071525,Xã Phú Trung,70715,Huyện Bù Gia Mập,707,Bình Phước
7071535,Xã Phú Văn,70715,Huyện Bù Gia Mập,707,Bình Phước
7071533,Xã Phước Minh,70715,Huyện Bù Gia Mập,707,Bình Phước
7071521,Xã Phước Tân,70715,Huyện Bù Gia Mập,707,Bình Phước
7071515,Xã Đa Kia,70715,Huyện Bù Gia Mập,707,Bình Phước
7071501,Xã Đăk Ơ,70715,Huyện Bù Gia Mập,707,Bình Phước
7071513,Xã Đức Hạnh,70715,Huyện Bù Gia Mập,707,Bình Phước
7070709,Thị trấn Đức Phong,70707,Huyện Bù Đăng,707,Bình Phước
7070703,Xã Bom Bo,70707,Huyện Bù Đăng,707,Bình Phước
7070727,Xã Bình Minh,70707,Huyện Bù Đăng,707,Bình Phước
7070701,Xã Minh Hưng,70707,Huyện Bù Đăng,707,Bình Phước
7070729,Xã Nghĩa Bình,70707,Huyện Bù Đăng,707,Bình Phước
7070721,Xã Nghĩa Trung,70707,Huyện Bù Đăng,707,Bình Phước
7070725,Xã Phú Sơn,70707,Huyện Bù Đăng,707,Bình Phước
7070723,Xã Phước Sơn,70707,Huyện Bù Đăng,707,Bình Phước
7070713,Xã Thọ Sơn,70707,Huyện Bù Đăng,707,Bình Phước
7070719,Xã Thống Nhất,70707,Huyện Bù Đăng,707,Bình Phước
7070715,Xã Đoàn Kết,70707,Huyện Bù Đăng,707,Bình Phước
7070707,Xã Đăng Hà,70707,Huyện Bù Đăng,707,Bình Phước
7070712,Xã Đường 10,70707,Huyện Bù Đăng,707,Bình Phước
7070711,Xã Đắk Nhau,70707,Huyện Bù Đăng,707,Bình Phước
7070705,Xã Đồng Nai,70707,Huyện Bù Đăng,707,Bình Phước
7070717,Xã Đức Liễu,70707,Huyện Bù Đăng,707,Bình Phước
7070613,TT Thanh Bình,70706,Huyện Bù Đốp,707,Bình Phước
7070601,Xã Hưng Phước,70706,Huyện Bù Đốp,707,Bình Phước
7070611,Xã Phước Thiện,70706,Huyện Bù Đốp,707,Bình Phước
7070607,Xã Thanh Hòa,70706,Huyện Bù Đốp,707,Bình Phước
7070605,Xã Thiện Hưng,70706,Huyện Bù Đốp,707,Bình Phước
7070609,Xã Tân Thành,70706,Huyện Bù Đốp,707,Bình Phước
7070603,Xã Tân Tiến,70706,Huyện Bù Đốp,707,Bình Phước
7071303,Thị trấn Tân Khai,70713,Huyện Hớn Quản,707,Bình Phước
7071307,Xã An Khương,70713,Huyện Hớn Quản,707,Bình Phước
7071309,Xã An Phú,70713,Huyện Hớn Quản,707,Bình Phước
7071321,Xã Minh Tâm,70713,Huyện Hớn Quản,707,Bình Phước
7071313,Xã Minh Đức,70713,Huyện Hớn Quản,707,Bình Phước
7071315,Xã Phước An,70713,Huyện Hớn Quản,707,Bình Phước
7071305,Xã Thanh An,70713,Huyện Hớn Quản,707,Bình Phước
7071317,Xã Thanh Bình,70713,Huyện Hớn Quản,707,Bình Phước
7071323,Xã Tân Hiệp,70713,Huyện Hớn Quản,707,Bình Phước
7071301,Xã Tân Hưng,70713,Huyện Hớn Quản,707,Bình Phước
7071311,Xã Tân Lợi,70713,Huyện Hớn Quản,707,Bình Phước
7071325,Xã Tân Quan,70713,Huyện Hớn Quản,707,Bình Phước
7071319,Xã Đồng Nơ,70713,Huyện Hớn Quản,707,Bình Phước
7070521,Thị trấn Lộc Ninh,70705,Huyện Lộc Ninh,707,Bình Phước
7070525,Xã Lộc An,70705,Huyện Lộc Ninh,707,Bình Phước
7070505,Xã Lộc Hiệp,70705,Huyện Lộc Ninh,707,Bình Phước
7070523,Xã Lộc Hòa,70705,Huyện Lộc Ninh,707,Bình Phước
7070517,Xã Lộc Hưng,70705,Huyện Lộc Ninh,707,Bình Phước
7070519,Xã Lộc Khánh,70705,Huyện Lộc Ninh,707,Bình Phước
7070531,Xã Lộc Phú,70705,Huyện Lộc Ninh,707,Bình Phước
7070511,Xã Lộc Quang,70705,Huyện Lộc Ninh,707,Bình Phước
7070507,Xã Lộc Thiện,70705,Huyện Lộc Ninh,707,Bình Phước
7070509,Xã Lộc Thuận,70705,Huyện Lộc Ninh,707,Bình Phước
7070513,Xã Lộc Thành,70705,Huyện Lộc Ninh,707,Bình Phước
7070515,Xã Lộc Thái,70705,Huyện Lộc Ninh,707,Bình Phước
7070529,Xã Lộc Thạnh,70705,Huyện Lộc Ninh,707,Bình Phước
7070527,Xã Lộc Thịnh,70705,Huyện Lộc Ninh,707,Bình Phước
7070503,Xã Lộc Tấn,70705,Huyện Lộc Ninh,707,Bình Phước
7070501,Xã Lộc Điền,70705,Huyện Lộc Ninh,707,Bình Phước
7071603,Xã Bình Sơn,70716,Huyện Phú Riềng,707,Bình Phước
7071601,Xã Bình Tân,70716,Huyện Phú Riềng,707,Bình Phước
7071605,Xã Bù Nho,70716,Huyện Phú Riềng,707,Bình Phước
7071607,Xã Long Bình,70716,Huyện Phú Riềng,707,Bình Phước
7071609,Xã Long Hà,70716,Huyện Phú Riềng,707,Bình Phước
7071611,Xã Long Hưng,70716,Huyện Phú Riềng,707,Bình Phước
7071613,Xã Long Tân,70716,Huyện Phú Riềng,707,Bình Phước
7071619,Xã Phú Riềng,70716,Huyện Phú Riềng,707,Bình Phước
7071617,Xã Phú Trung,70716,Huyện Phú Riềng,707,Bình Phước
7071615,Xã Phước Tân,70716,Huyện Phú Riềng,707,Bình Phước
7070109,Thị trấn Tân Phú,70701,Huyện Đồng Phú,707,Bình Phước
7070111,Xã Thuận Lợi,70701,Huyện Đồng Phú,707,Bình Phước
7070119,Xã Thuận Phú,70701,Huyện Đồng Phú,707,Bình Phước
7070117,Xã Tân Hoà,70701,Huyện Đồng Phú,707,Bình Phước
7070113,Xã Tân Hưng,70701,Huyện Đồng Phú,707,Bình Phước
7070105,Xã Tân Lập,70701,Huyện Đồng Phú,707,Bình Phước
7070101,Xã Tân Phước,70701,Huyện Đồng Phú,707,Bình Phước
7070107,Xã Tân Tiến,70701,Huyện Đồng Phú,707,Bình Phước
7070115,Xã Tân lợi,70701,Huyện Đồng Phú,707,Bình Phước
7070121,Xã Đồng Tiến,70701,Huyện Đồng Phú,707,Bình Phước
7070103,Xã Đồng Tâm,70701,Huyện Đồng Phú,707,Bình Phước
7070909,Phường An Lộc,70709,Thị xã  Bình Long,707,Bình Phước
7070931,Phường Hưng Chiến,70709,Thị xã  Bình Long,707,Bình Phước
7070933,Phường Phú Thịnh,70709,Thị xã  Bình Long,707,Bình Phước
7070935,Phường Phú Đức,70709,Thị xã  Bình Long,707,Bình Phước
7070913,Xã An Khương(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070915,Xã An Phú(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070927,Xã Minh Tâm(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070919,Xã Minh Đức(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070921,Xã Phước An(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070911,Xã Thanh An(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070923,Xã Thanh Bình(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070903,Xã Thanh Lương,70709,Thị xã  Bình Long,707,Bình Phước
7070901,Xã Thanh Phú,70709,Thị xã  Bình Long,707,Bình Phước
7070929,Xã Tân Hiệp(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070905,Xã Tân Hưng(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070907,Xã Tân Khai(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070917,Xã Tân Lợi(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070925,Xã Đồng Nơ(Hết hiệu lực),70709,Thị xã  Bình Long,707,Bình Phước
7070345,Phường Long Phước,70703,Thị xã  Phước Long,707,Bình Phước
7070343,Phường Long Thuỷ,70703,Thị xã  Phước Long,707,Bình Phước
7070305,Phường Phước Bình,70703,Thị xã  Phước Long,707,Bình Phước
7070321,Phường Sơn Giang,70703,Thị xã  Phước Long,707,Bình Phước
7070313,Phường Thác Mơ,70703,Thị xã  Phước Long,707,Bình Phước
7070325,Xã Bình Sơn(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070307,Xã Bình Thắng(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070337,Xã Bình Tân(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070315,Xã Bù Gia Mâp(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070329,Xã Bù Nho(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070323,Xã Long Bình(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070347,Xã Long Giang,70703,Thị xã  Phước Long,707,Bình Phước
7070303,Xã Long Hà(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070309,Xã Long Hưng(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070311,Xã Long Tân(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070335,Xã Phú Nghĩa(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070333,Xã Phú Riềng(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070331,Xã Phú Trung(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070341,Xã Phú Văn(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070339,Xã Phước Minh(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070327,Xã Phước Tín,70703,Thị xã  Phước Long,707,Bình Phước
7070319,Xã Đa Kia(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070301,Xã Đak ơ(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7070317,Xã Đức Hạnh(Hết hiệu lực),70703,Thị xã  Phước Long,707,Bình Phước
7071007,Phường Hưng Long,70710,Thị xã Chơn Thành,707,Bình Phước
7071019,Phường Hưng Long,70710,Thị xã Chơn Thành,707,Bình Phước
7071011,Phường Minh Hưng,70710,Thị xã Chơn Thành,707,Bình Phước
7071001,Phường Minh Long,70710,Thị xã Chơn Thành,707,Bình Phước
7071013,Phường Minh Thành,70710,Thị xã Chơn Thành,707,Bình Phước
7071017,Phường Thành Tâm,70710,Thị xã Chơn Thành,707,Bình Phước
7071009,Xã Minh Lập,70710,Thị xã Chơn Thành,707,Bình Phước
7071015,Xã Minh Thắng,70710,Thị xã Chơn Thành,707,Bình Phước
7071005,Xã Nha Bích,70710,Thị xã Chơn Thành,707,Bình Phước
7071004,Xã Quang Minh,70710,Thị xã Chơn Thành,707,Bình Phước
7071003,Xã Tân Quan(Hết hiệu lực),70710,Thị xã Chơn Thành,707,Bình Phước
7071111,Phường Tiến Thành,70711,Thị xã Đồng Xoài,707,Bình Phước
7071107,Phường Tân Bình,70711,Thị xã Đồng Xoài,707,Bình Phước
7071101,Phường Tân Phú,70711,Thị xã Đồng Xoài,707,Bình Phước
7071115,Phường Tân Thiện,70711,Thị xã Đồng Xoài,707,Bình Phước
7071109,Phường Tân Xuân,70711,Thị xã Đồng Xoài,707,Bình Phước
7071105,Phường Tân Đồng,70711,Thị xã Đồng Xoài,707,Bình Phước
7071113,Xã Tiến Hưng,70711,Thị xã Đồng Xoài,707,Bình Phước
7071103,Xã Tân Thành,70711,Thị xã Đồng Xoài,707,Bình Phước
7150515,Thị trấn Chợ Lầu,71505,Huyện Bắc Bình,715,Bình Thuận
7150509,Thị trấn Lương Sơn,71505,Huyện Bắc Bình,715,Bình Thuận
7150501,Xã Bình An,71505,Huyện Bắc Bình,715,Bình Thuận
7150533,Xã Bình Tân,71505,Huyện Bắc Bình,715,Bình Thuận
7150535,Xã Hòa Thắng,71505,Huyện Bắc Bình,715,Bình Thuận
7150507,Xã Hải Ninh,71505,Huyện Bắc Bình,715,Bình Thuận
7150513,Xã Hồng Phong,71505,Huyện Bắc Bình,715,Bình Thuận
7150531,Xã Hồng Thái,71505,Huyện Bắc Bình,715,Bình Thuận
7150511,Xã Phan Hiệp,71505,Huyện Bắc Bình,715,Bình Thuận
7150527,Xã Phan Hòa,71505,Huyện Bắc Bình,715,Bình Thuận
7150517,Xã Phan Lâm,71505,Huyện Bắc Bình,715,Bình Thuận
7150503,Xã Phan Rí Thành,71505,Huyện Bắc Bình,715,Bình Thuận
7150505,Xã Phan Sơn,71505,Huyện Bắc Bình,715,Bình Thuận
7150529,Xã Phan Thanh,71505,Huyện Bắc Bình,715,Bình Thuận
7150523,Xã Phan Tiến,71505,Huyện Bắc Bình,715,Bình Thuận
7150519,Xã Phan Điền,71505,Huyện Bắc Bình,715,Bình Thuận
7150525,Xã Sông Bình,71505,Huyện Bắc Bình,715,Bình Thuận
7150521,Xã Sông Lũy,71505,Huyện Bắc Bình,715,Bình Thuận
7150723,Thị trấn Ma Lâm,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150725,Thị trấn Phú Long,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150717,Xã Hàm Chính,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150719,Xã Hàm Hiệp,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150715,Xã Hàm Liêm,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150733,Xã Hàm Phú,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150701,Xã Hàm Thắng,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150711,Xã Hàm Trí,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150713,Xã Hàm Đức,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150705,Xã Hồng Liêm,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150709,Xã Hồng Sơn,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150727,Xã La Dạ,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150729,Xã Thuận Hòa,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150707,Xã Thuận Minh,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150721,Xã Đa Mi,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150731,Xã Đông Giang,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150703,Xã Đông Tiến,71507,Huyện Hàm Thuận Bắc,715,Bình Thuận
7150909,Thị trấn Thuận Nam,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150905,Xã Hàm Cường,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150903,Xã Hàm Cần,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150917,Xã Hàm Kiệm,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150901,Xã Hàm Minh,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150919,Xã Hàm Mỹ,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150915,Xã Hàm Thạnh,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150913,Xã Mương Mán,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150911,Xã Mỹ Thạnh,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150907,Xã Thuận Quí,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150921,Xã Tân Lập,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150923,Xã Tân Thuận,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7150925,Xã Tân Thành,71509,Huyện Hàm Thuận Nam,715,Bình Thuận
7151411,Thị Trấn Tân Nghĩa,71514,Huyện Hàm Tân,715,Bình Thuận
7151403,Thị trấn La Gi- chuyển sang Thị xã La Gi,71514,Huyện Hàm Tân,715,Bình Thuận
7151409,Thị trấn Tân Minh,71514,Huyện Hàm Tân,715,Bình Thuận
7151413,Xã Sông Phan,71514,Huyện Hàm Tân,715,Bình Thuận
7151407,Xã Sơn Mỹ,71514,Huyện Hàm Tân,715,Bình Thuận
7151421,Xã Thắng Hải,71514,Huyện Hàm Tân,715,Bình Thuận
7151417,Xã Tân Hà,71514,Huyện Hàm Tân,715,Bình Thuận
7151401,Xã Tân Phúc,71514,Huyện Hàm Tân,715,Bình Thuận
7151415,Xã Tân Thắng,71514,Huyện Hàm Tân,715,Bình Thuận
7151419,Xã Tân Xuân,71514,Huyện Hàm Tân,715,Bình Thuận
7151405,Xã Tân Đức,71514,Huyện Hàm Tân,715,Bình Thuận
7151705,Xã Long Hải,71517,Huyện Phú Quý,715,Bình Thuận
7151703,Xã Ngũ Phụng,71517,Huyện Phú Quý,715,Bình Thuận
7151701,Xã Tam Thanh,71517,Huyện Phú Quý,715,Bình Thuận
7150309,Thị trấn Liên Hương,71503,Huyện Tuy Phong,715,Bình Thuận
7150303,Thị trấn Phan Rí Cửa,71503,Huyện Tuy Phong,715,Bình Thuận
7150321,Xã Bình Thạnh,71503,Huyện Tuy Phong,715,Bình Thuận
7150307,Xã Chí Công,71503,Huyện Tuy Phong,715,Bình Thuận
7150323,Xã Hoà Phú (hết hiệu lực),71503,Huyện Tuy Phong,715,Bình Thuận
7150319,Xã Hòa Minh,71503,Huyện Tuy Phong,715,Bình Thuận
7150311,Xã Phan Dũng,71503,Huyện Tuy Phong,715,Bình Thuận
7150301,Xã Phong Phú,71503,Huyện Tuy Phong,715,Bình Thuận
7150305,Xã Phú Lạc,71503,Huyện Tuy Phong,715,Bình Thuận
7150317,Xã Phước Thể,71503,Huyện Tuy Phong,715,Bình Thuận
7150313,Xã Vĩnh Hảo,71503,Huyện Tuy Phong,715,Bình Thuận
7150315,Xã Vĩnh Tân,71503,Huyện Tuy Phong,715,Bình Thuận
7151111,Thị trấn Lạc Tánh,71511,Huyện Tánh Linh,715,Bình Thuận
7151103,Xã Bắc Ruộng,71511,Huyện Tánh Linh,715,Bình Thuận
7151107,Xã Gia An,71511,Huyện Tánh Linh,715,Bình Thuận
7151125,Xã Gia Huynh,71511,Huyện Tánh Linh,715,Bình Thuận
7151105,Xã Huy Khiêm,71511,Huyện Tánh Linh,715,Bình Thuận
7151117,Xã La Ngâu,71511,Huyện Tánh Linh,715,Bình Thuận
7151113,Xã Măng Tố,71511,Huyện Tánh Linh,715,Bình Thuận
7151115,Xã Nghị Đức,71511,Huyện Tánh Linh,715,Bình Thuận
7151127,Xã Suối Kiết,71511,Huyện Tánh Linh,715,Bình Thuận
7151121,Xã Đồng Kho,71511,Huyện Tánh Linh,715,Bình Thuận
7151123,Xã Đức Bình,71511,Huyện Tánh Linh,715,Bình Thuận
7151101,Xã Đức Phú,71511,Huyện Tánh Linh,715,Bình Thuận
7151109,Xã Đức Thuận,71511,Huyện Tánh Linh,715,Bình Thuận
7151119,Xã Đức Tân (hết hiệu lực),71511,Huyện Tánh Linh,715,Bình Thuận
7151509,Thị trấn Võ Xu,71515,Huyện Đức Linh,715,Bình Thuận
7151511,Thị trấn Đức Tài,71515,Huyện Đức Linh,715,Bình Thuận
7151515,Xã Mê Pu,71515,Huyện Đức Linh,715,Bình Thuận
7151501,Xã Nam Chính,71515,Huyện Đức Linh,715,Bình Thuận
7151513,Xã Sùng Nhơn,71515,Huyện Đức Linh,715,Bình Thuận
7151525,Xã Trà Tân,71515,Huyện Đức Linh,715,Bình Thuận
7151507,Xã Tân Hà,71515,Huyện Đức Linh,715,Bình Thuận
7151521,Xã Vũ Hoà,71515,Huyện Đức Linh,715,Bình Thuận
7151503,Xã Đa Kai,71515,Huyện Đức Linh,715,Bình Thuận
7151523,Xã Đông Hà,71515,Huyện Đức Linh,715,Bình Thuận
7151505,Xã Đức Chính (hết hiệu lực),71515,Huyện Đức Linh,715,Bình Thuận
7151517,Xã Đức Hạnh,71515,Huyện Đức Linh,715,Bình Thuận
7151519,Xã Đức Tín,71515,Huyện Đức Linh,715,Bình Thuận
7150123,Phường Bình Hưng,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150115,Phường Hàm Tiến,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150129,Phường Hưng Long,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150109,Phường Lạc Đạo,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150113,Phường Mũi Né,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150105,Phường Phú Hài,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150117,Phường Phú Thủy,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150119,Phường Phú Trinh,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150101,Phường Phú Tài,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150121,Phường Thanh Hải,71501,Thành phố  Phan Thiết,715,Bình Thuận
7150107,Phường Xuân An,71501,Thành phố  Phan Thiết,715,Bình Thuận
